Date:  18:54; domingo; agosto 31; 2025
Model name: Prot 2
Study name: Thermal 1(-Default-)
Plot type: Thermal Thermal1
Time step: 1
Result Type: Temp 


Node  ,Value (Celsius)  ,X (mm)  ,Y (mm)  ,Z (mm)
42052  ,1.317e+02   ,449  ,18  ,200.27
43117  ,1.452e+02   ,-130.42  ,18  ,-116.48
43118  ,1.447e+02   ,-126.91  ,18  ,-130.43
43144  ,1.452e+02   ,-142.74  ,18  ,96.998
43209  ,1.419e+02   ,78.989  ,18  ,-196.14
43224  ,1.412e+02   ,95.568  ,18  ,-202.34
43225  ,1.417e+02   ,91.859  ,18  ,-195.48
43226  ,1.412e+02   ,88.544  ,18  ,-202.13
43364  ,1.386e+02   ,-385.67  ,18  ,148.5
43476  ,1.388e+02   ,-398.01  ,18  ,-124.33
43574  ,1.456e+02   ,-267.07  ,18  ,-43.948
43648  ,1.326e+02   ,-434.33  ,18  ,-203.52
43649  ,1.326e+02   ,-440.77  ,18  ,-194.77
43650  ,1.322e+02   ,-442.56  ,18  ,-200.24
43895  ,1.422e+02   ,95.587  ,18  ,-186.1
43908  ,1.422e+02   ,106.38  ,18  ,-187.37
43909  ,1.428e+02   ,103.08  ,18  ,-177.79
44242  ,1.437e+02   ,222.24  ,18  ,136.75
44472  ,1.464e+02   ,85.125  ,18  ,-107.06
44510  ,1.399e+02   ,150.8  ,18  ,-201.42
44790  ,1.454e+02   ,-208.46  ,18  ,82.987
45102  ,1.444e+02   ,-146.02  ,18  ,-118.86
45346  ,1.455e+02   ,246.64  ,18  ,-89.056
45347  ,1.456e+02   ,231.53  ,18  ,-84.453
45348  ,1.450e+02   ,237.84  ,18  ,-98.633
45481  ,1.388e+02   ,398.01  ,18  ,-124.25
45706  ,1.328e+02   ,449  ,18  ,180.03
45714  ,1.327e+02   ,440.75  ,18  ,194.76
46108  ,1.428e+02   ,-371.06  ,18  ,15.482
46160  ,1.406e+02   ,178.45  ,18  ,-197.48
46177  ,1.404e+02   ,167.82  ,18  ,-196.61
46260  ,1.399e+02   ,397  ,18  ,93.08
46383  ,1.402e+02   ,334.6  ,18  ,-161.71
46385  ,1.410e+02   ,332.55  ,18  ,-146.6
46386  ,1.402e+02   ,346.98  ,18  ,-154.6
46391  ,1.394e+02   ,339.07  ,18  ,-173.53
46408  ,1.459e+02   ,211.47  ,18  ,-64.854
46721  ,1.400e+02   ,-229.91  ,18  ,203.11
46728  ,1.395e+02   ,-220.55  ,18  ,209
46742  ,1.485e+02   ,61.426  ,18  ,39.995
47159  ,1.473e+02   ,-35.423  ,18  ,90.081
47203  ,1.405e+02   ,239.89  ,18  ,198.15
47286  ,1.379e+02   ,-345.46  ,18  ,196.19
47320  ,1.404e+02   ,-226.88  ,18  ,196.13
47402  ,1.485e+02   ,48.401  ,18  ,40.381
47403  ,1.485e+02   ,55.213  ,18  ,26.107
47435  ,1.474e+02   ,2.5461  ,18  ,-103.22
47436  ,1.474e+02   ,17.573  ,18  ,-94.675
47437  ,1.476e+02   ,7.4145  ,18  ,-88.984
47484  ,1.406e+02   ,-190.62  ,18  ,198.53
48076  ,1.450e+02   ,269.65  ,18  ,-72.346
48142  ,1.412e+02   ,93.441  ,18  ,202.31
48143  ,1.412e+02   ,99.755  ,18  ,202.31
48144  ,1.408e+02   ,95.542  ,18  ,209
48155  ,1.409e+02   ,107.05  ,18  ,209
48193  ,1.458e+02   ,68.233  ,18  ,-131.31
48302  ,1.430e+02   ,84.44  ,18  ,176.91
48308  ,1.417e+02   ,90.347  ,18  ,195.22
48353  ,1.331e+02   ,440.73  ,18  ,-186.83
48354  ,1.336e+02   ,432.5  ,18  ,-190.12
48355  ,1.326e+02   ,440.76  ,18  ,-194.74
48381  ,1.445e+02   ,-294.15  ,18  ,90.421
48524  ,1.465e+02   ,-20.482  ,18  ,-121.81
48530  ,1.458e+02   ,-20.701  ,18  ,-136.99
48531  ,1.458e+02   ,-32.905  ,18  ,-129.58
48706  ,1.406e+02   ,-344.24  ,18  ,146.73
48759  ,1.465e+02   ,-127.64  ,18  ,-73.302
48760  ,1.460e+02   ,-131.28  ,18  ,-89.081
48799  ,1.403e+02   ,-410.03  ,18  ,-38.401
48849  ,1.411e+02   ,298.53  ,18  ,171.68
48850  ,1.406e+02   ,288.13  ,18  ,179.8
48851  ,1.412e+02   ,288.59  ,18  ,169.2
49248  ,1.402e+02   ,-140.82  ,18  ,201.91
49250  ,1.410e+02   ,-131.68  ,18  ,196.29
49423  ,1.388e+02   ,-309.13  ,18  ,-203.4
49424  ,1.385e+02   ,-314.59  ,18  ,-203.4
49425  ,1.383e+02   ,-312.09  ,18  ,-209
49456  ,1.445e+02   ,269.24  ,18  ,91.588
49803  ,1.445e+02   ,122.28  ,18  ,142.91
49908  ,1.434e+02   ,-358.07  ,18  ,7.784
49909  ,1.433e+02   ,-358.07  ,18  ,23.179
49965  ,1.345e+02   ,-398.96  ,18  ,209
50025  ,1.452e+02   ,-294.48  ,18  ,62.505
50127  ,1.401e+02   ,133.91  ,18  ,-209
50138  ,1.406e+02   ,130.69  ,18  ,-202.74
50139  ,1.411e+02   ,127.95  ,18  ,-196.39
50140  ,1.409e+02   ,124.97  ,18  ,-202.65
50209  ,1.406e+02   ,-397.04  ,18  ,-61.494
50332  ,1.413e+02   ,-357.46  ,18  ,117.78
50457  ,1.456e+02   ,-292.66  ,18  ,31.765
50519  ,1.415e+02   ,-270.17  ,18  ,-164.12
50658  ,1.479e+02   ,5.3789  ,18  ,88.719
50737  ,1.401e+02   ,-235.11  ,18  ,-203.79
50811  ,1.403e+02   ,227.32  ,18  ,-197.11
50968  ,1.442e+02   ,-183.58  ,18  ,127.75
51063  ,1.422e+02   ,67.899  ,18  ,-197.19
51140  ,1.424e+02   ,295.89  ,18  ,-148.58
51400  ,1.377e+02   ,436.01  ,18  ,85.049
51515  ,1.418e+02   ,-87.928  ,18  ,194.73
51518  ,1.421e+02   ,-74.539  ,18  ,195.75
51553  ,1.479e+02   ,31.947  ,18  ,63.345
51600  ,1.422e+02   ,54.503  ,18  ,-203.17
51658  ,1.453e+02   ,-212.92  ,18  ,-86.231
51696  ,1.443e+02   ,332.09  ,18  ,7.8176
51864  ,1.412e+02   ,-97.186  ,18  ,202.07
51865  ,1.412e+02   ,-90.778  ,18  ,202.07
51866  ,1.408e+02   ,-93.063  ,18  ,209
51885  ,1.418e+02   ,-71.045  ,18  ,203.09
51886  ,1.420e+02   ,-65.49  ,18  ,203.09
51887  ,1.415e+02   ,-68.413  ,18  ,209
51921  ,1.434e+02   ,94.359  ,18  ,-165.74
52302  ,1.439e+02   ,-147.38  ,18  ,127.99
52307  ,1.442e+02   ,-135.36  ,18  ,136.25
52468  ,1.400e+02   ,-229.87  ,18  ,-203.79
52616  ,1.437e+02   ,308.14  ,18  ,99.462
52617  ,1.429e+02   ,319.84  ,18  ,107.56
52765  ,1.429e+02   ,-30.198  ,18  ,185.56
52883  ,1.457e+02   ,225.35  ,18  ,78.269
52884  ,1.456e+02   ,211.77  ,18  ,72.071
52885  ,1.460e+02   ,222.99  ,18  ,63.084
52973  ,1.404e+02   ,229.58  ,18  ,196.91
53086  ,1.403e+02   ,249.8  ,18  ,197.96
53194  ,1.413e+02   ,384.05  ,18  ,-69.148
53199  ,1.406e+02   ,397.04  ,18  ,-61.452
53200  ,1.416e+02   ,384.05  ,18  ,-53.755
53312  ,1.373e+02   ,354.74  ,18  ,203.89
53706  ,1.413e+02   ,73.477  ,18  ,-209
53725  ,1.341e+02   ,-449  ,18  ,153.98
53731  ,1.403e+02   ,246.85  ,18  ,-198.21
54010  ,1.420e+02   ,246.97  ,18  ,-172.05
54061  ,1.467e+02   ,-204.64  ,18  ,-0.040991
54073  ,1.391e+02   ,423.02  ,18  ,77.087
54074  ,1.381e+02   ,436.01  ,18  ,69.656
54484  ,1.383e+02   ,-330.92  ,18  ,-194.61
54555  ,1.441e+02   ,-25.905  ,18  ,165.72
54652  ,1.444e+02   ,-34.967  ,18  ,-159.32
54829  ,1.458e+02   ,266.82  ,18  ,14.305
54830  ,1.463e+02   ,253.11  ,18  ,21.421
54831  ,1.464e+02   ,253.43  ,18  ,7.2367
54852  ,1.363e+02   ,-379.28  ,18  ,-195
54917  ,1.406e+02   ,397.04  ,18  ,61.694
54918  ,1.413e+02   ,384.05  ,18  ,69.39
54919  ,1.416e+02   ,384.05  ,18  ,53.997
54940  ,1.441e+02   ,-308.1  ,18  ,86.009
54941  ,1.438e+02   ,-305.49  ,18  ,99.468
55295  ,1.464e+02   ,-159.71  ,18  ,35.974
55311  ,1.468e+02   ,-152.4  ,18  ,24.026
55312  ,1.466e+02   ,-156.71  ,18  ,13.173
55313  ,1.468e+02   ,-137.96  ,18  ,14.667
55449  ,1.410e+02   ,-123.24  ,18  ,203.39
55487  ,1.441e+02   ,-237.36  ,18  ,-128.07
55625  ,1.464e+02   ,-213.46  ,18  ,11.376
55637  ,1.396e+02   ,-285.77  ,18  ,195.99
55642  ,1.392e+02   ,-294.26  ,18  ,202.9
55643  ,1.392e+02   ,-288.5  ,18  ,202.9
55644  ,1.388e+02   ,-291.21  ,18  ,209
55704  ,1.417e+02   ,191.64  ,18  ,180.36
55711  ,1.406e+02   ,192.33  ,18  ,198.11
55819  ,1.458e+02   ,280.13  ,18  ,-7.5756
55820  ,1.458e+02   ,267.13  ,18  ,-15.272
55821  ,1.458e+02   ,280.13  ,18  ,-22.969
55863  ,1.479e+02   ,-94.069  ,18  ,29.727
55869  ,1.476e+02   ,-98.494  ,18  ,44.516
55870  ,1.477e+02   ,-84.399  ,18  ,40.483
55873  ,1.479e+02   ,87.658  ,18  ,10.207
56012  ,1.476e+02   ,95.744  ,18  ,52.318
56036  ,1.326e+02   ,-434.38  ,18  ,203.5
56225  ,1.423e+02   ,332.98  ,18  ,-115.29
56355  ,1.383e+02   ,-436.01  ,18  ,54.114
56368  ,1.487e+02   ,22.476  ,18  ,-21.06
56369  ,1.485e+02   ,31.82  ,18  ,-11.268
56374  ,1.448e+02   ,-305.86  ,18  ,55.005
56375  ,1.445e+02   ,-308.14  ,18  ,69.462
56434  ,1.453e+02   ,-306.11  ,18  ,-7.6111
56636  ,1.384e+02   ,-315.91  ,18  ,203.3
56647  ,1.379e+02   ,-328.14  ,18  ,202.14
56648  ,1.381e+02   ,-321.74  ,18  ,202.14
56649  ,1.376e+02   ,-325.35  ,18  ,209
56670  ,1.421e+02   ,62.106  ,18  ,203.58
56673  ,1.419e+02   ,67.475  ,18  ,202.84
56674  ,1.414e+02   ,70.567  ,18  ,209
56681  ,1.463e+02   ,-254.49  ,18  ,20.996
56682  ,1.468e+02   ,-240.66  ,18  ,25.486
56683  ,1.462e+02   ,-253.92  ,18  ,32.91
56722  ,1.344e+02   ,413.34  ,18  ,203.08
56728  ,1.345e+02   ,399  ,18  ,209
56730  ,1.428e+02   ,-371.06  ,18  ,-15.309
56731  ,1.433e+02   ,-358.07  ,18  ,-23.006
56732  ,1.434e+02   ,-358.07  ,18  ,-7.6111
56739  ,1.478e+02   ,80.963  ,18  ,-45.91
56765  ,1.450e+02   ,-305.65  ,18  ,39.462
56766  ,1.452e+02   ,-306.11  ,18  ,23.179
56788  ,1.480e+02   ,61.849  ,18  ,67.289
56832  ,1.386e+02   ,-336.08  ,18  ,186.39
56834  ,1.384e+02   ,-347.63  ,18  ,187.69
56835  ,1.390e+02   ,-343.79  ,18  ,179.04
56995  ,1.332e+02   ,-440.19  ,18  ,186.79
56996  ,1.337e+02   ,-431.99  ,18  ,190.02
56997  ,1.326e+02   ,-440.8  ,18  ,194.76
57306  ,1.419e+02   ,-384.05  ,18  ,23.179
57343  ,1.424e+02   ,120.36  ,18  ,182.02
57468  ,1.435e+02   ,216.58  ,18  ,-135.69
57788  ,1.436e+02   ,294.73  ,18  ,118.82
57948  ,1.415e+02   ,-110.44  ,18  ,197.86
58021  ,1.410e+02   ,397.04  ,18  ,30.907
58221  ,1.483e+02   ,-71.953  ,18  ,-33.696
58238  ,1.479e+02   ,-92.887  ,18  ,-12.685
58251  ,1.417e+02   ,-342.54  ,18  ,121.24
58307  ,1.392e+02   ,293.06  ,18  ,-203.34
58308  ,1.392e+02   ,287.19  ,18  ,-203.34
58309  ,1.388e+02   ,289.71  ,18  ,-209
58478  ,1.350e+02   ,405.35  ,18  ,-197.19
58484  ,1.347e+02   ,402.34  ,18  ,-202.67
58537  ,1.424e+02   ,191.56  ,18  ,168.11
58544  ,1.455e+02   ,267.6  ,18  ,-45.543
58965  ,1.425e+02   ,57.256  ,18  ,-197.36
58999  ,1.413e+02   ,359.22  ,18  ,-117.09
59022  ,1.482e+02   ,75.286  ,18  ,-32.205
59027  ,1.475e+02   ,-48.236  ,18  ,89.006
59157  ,1.398e+02   ,270.7  ,18  ,-194.89
59158  ,1.403e+02   ,274.07  ,18  ,-184.99
59159  ,1.404e+02   ,266.38  ,18  ,-185.49
59309  ,1.452e+02   ,-146.89  ,18  ,-91.457
59310  ,1.457e+02   ,-154.72  ,18  ,-79.274
59311  ,1.451e+02   ,-159.95  ,18  ,-93.711
59432  ,1.478e+02   ,-94.385  ,18  ,-31.929
59500  ,1.371e+02   ,-349.54  ,18  ,-209
59505  ,1.376e+02   ,-355.36  ,18  ,-197.74
59529  ,1.466e+02   ,61.856  ,18  ,-117.24
59555  ,1.430e+02   ,18.978  ,18  ,-188.06
59563  ,1.423e+02   ,32.689  ,18  ,-195.22
59663  ,1.356e+02   ,392.77  ,18  ,-194.81
59668  ,1.433e+02   ,276.54  ,18  ,131.68
59669  ,1.438e+02   ,265.95  ,18  ,118.6
59670  ,1.436e+02   ,282.95  ,18  ,119.21
59695  ,1.410e+02   ,222.35  ,18  ,185.17
59714  ,1.410e+02   ,-384.05  ,18  ,-84.587
59719  ,1.405e+02   ,-384.07  ,18  ,-100.07
59927  ,1.401e+02   ,142.05  ,18  ,201.97
59928  ,1.399e+02   ,149.68  ,18  ,201.33
60034  ,1.411e+02   ,260.77  ,18  ,-178.84
60035  ,1.406e+02   ,257.41  ,18  ,-188.74
60072  ,1.445e+02   ,248.58  ,18  ,-117.94
60263  ,1.328e+02   ,-449  ,18  ,-179.94
60298  ,1.425e+02   ,371.06  ,18  ,46.301
60306  ,1.476e+02   ,-56.933  ,18  ,77.899
60307  ,1.480e+02   ,-66.377  ,18  ,66.233
60308  ,1.481e+02   ,-52.332  ,18  ,63.312
60336  ,1.447e+02   ,-173.7  ,18  ,115.54
60339  ,1.450e+02   ,-162.06  ,18  ,106.21
60340  ,1.443e+02   ,-158.73  ,18  ,120.66
60507  ,1.458e+02   ,-7.5969  ,18  ,-144.17
60712  ,1.351e+02   ,416.23  ,18  ,187.18
60927  ,1.473e+02   ,129.65  ,18  ,15.115
61083  ,1.403e+02   ,-247.43  ,18  ,-198.14
61102  ,1.454e+02   ,169.82  ,18  ,93.709
61103  ,1.457e+02   ,172.03  ,18  ,79.789
61104  ,1.459e+02   ,185.07  ,18  ,87.981
61166  ,1.420e+02   ,-284.27  ,18  ,-156.78
61193  ,1.427e+02   ,-358.07  ,18  ,-69.192
61563  ,1.397e+02   ,-255.13  ,18  ,-203.62
61564  ,1.400e+02   ,-257.97  ,18  ,-196.8
61565  ,1.396e+02   ,-260.85  ,18  ,-202.18
61619  ,1.480e+02   ,19.752  ,18  ,-64.708
61623  ,1.484e+02   ,5.3948  ,18  ,-58.777
61646  ,1.480e+02   ,8.0839  ,18  ,-74.508
61665  ,1.428e+02   ,228.37  ,18  ,-156.55
61669  ,1.466e+02   ,124.24  ,18  ,-67.461
61715  ,1.486e+02   ,3.4788  ,18  ,-44.449
61752  ,1.436e+02   ,294.17  ,18  ,-119.77
61785  ,1.432e+02   ,-358.07  ,18  ,38.574
61799  ,1.433e+02   ,-345.08  ,18  ,61.667
61808  ,1.429e+02   ,-358.07  ,18  ,53.969
61809  ,1.427e+02   ,-358.07  ,18  ,69.364
61869  ,1.485e+02   ,-42.405  ,18  ,34.852
61879  ,1.486e+02   ,-27.657  ,18  ,11.201
62125  ,1.400e+02   ,360  ,18  ,-146.52
62157  ,1.419e+02   ,-358.65  ,18  ,-100.89
62181  ,1.426e+02   ,-345.66  ,18  ,-93.19
62248  ,1.426e+02   ,345.72  ,18  ,92.757
62251  ,1.419e+02   ,358.78  ,18  ,100.69
62252  ,1.423e+02   ,358.15  ,18  ,85.02
62284  ,1.446e+02   ,-3.3476  ,18  ,168.78
62289  ,1.445e+02   ,5.9554  ,18  ,168.07
62319  ,1.391e+02   ,-410.05  ,18  ,-100.07
62552  ,1.352e+02   ,428.11  ,18  ,-169.31
62905  ,1.436e+02   ,238.46  ,18  ,142.7
62947  ,1.386e+02   ,409.69  ,18  ,117
63069  ,1.429e+02   ,-320.02  ,18  ,-107.26
63084  ,1.462e+02   ,-196.81  ,18  ,-60.435
63115  ,1.417e+02   ,-321.21  ,18  ,-137.31
63126  ,1.428e+02   ,-308.9  ,18  ,-127.74
63127  ,1.420e+02   ,-310.35  ,18  ,-143.91
63226  ,1.453e+02   ,306.11  ,18  ,-7.5756
63227  ,1.452e+02   ,306.11  ,18  ,-22.969
63228  ,1.447e+02   ,319.1  ,18  ,-15.272
63442  ,1.445e+02   ,-241.58  ,18  ,-112.79
63443  ,1.448e+02   ,-230.19  ,18  ,-108.47
63444  ,1.450e+02   ,-244.92  ,18  ,-98.778
63486  ,1.474e+02   ,79.802  ,18  ,-69.788
63487  ,1.479e+02   ,62.589  ,18  ,-70.413
63488  ,1.474e+02   ,70.194  ,18  ,-81.69
63504  ,1.411e+02   ,294.22  ,18  ,-172.37
63526  ,1.409e+02   ,303.4  ,18  ,-171.46
63744  ,1.471e+02   ,128.95  ,18  ,-38.403
63824  ,1.447e+02   ,319.1  ,18  ,15.514
63916  ,1.410e+02   ,-239.62  ,18  ,-190.67
63917  ,1.413e+02   ,-244.59  ,18  ,-182.76
63918  ,1.408e+02   ,-247.58  ,18  ,-190.13
63934  ,1.363e+02   ,378.82  ,18  ,196
63938  ,1.365e+02   ,370.1  ,18  ,203.14
63939  ,1.357e+02   ,382.17  ,18  ,201.86
64089  ,1.445e+02   ,293.59  ,18  ,-90.734
64118  ,1.472e+02   ,-122.81  ,18  ,2.603
64214  ,1.374e+02   ,-353.6  ,18  ,203.17
64359  ,1.439e+02   ,-345.08  ,18  ,0.08644
64375  ,1.448e+02   ,283.6  ,18  ,-80.352
64543  ,1.487e+02   ,45.072  ,18  ,-13.231
64610  ,1.443e+02   ,51.195  ,18  ,168.24
64616  ,1.442e+02   ,57.626  ,18  ,169.72
64622  ,1.435e+02   ,53.985  ,18  ,180.49
64656  ,1.409e+02   ,-304.87  ,18  ,-170.62
64868  ,1.471e+02   ,-130.08  ,18  ,-33.134
64952  ,1.387e+02   ,-317.47  ,18  ,-196.8
65039  ,1.465e+02   ,-172.68  ,18  ,-40.887
65059  ,1.365e+02   ,-370.01  ,18  ,203.06
65060  ,1.371e+02   ,-367.24  ,18  ,197.03
65061  ,1.369e+02   ,-364.55  ,18  ,202.96
65110  ,1.400e+02   ,187.31  ,18  ,209
65286  ,1.395e+02   ,-410.03  ,18  ,-84.587
65287  ,1.399e+02   ,-410.03  ,18  ,-69.192
65288  ,1.391e+02   ,-423.02  ,18  ,-76.889
65312  ,1.396e+02   ,-164.88  ,18  ,209
65576  ,1.351e+02   ,-385.55  ,18  ,-209
65634  ,1.458e+02   ,-154.35  ,18  ,63.876
65635  ,1.459e+02   ,-165.72  ,18  ,64.601
65636  ,1.462e+02   ,-159.64  ,18  ,50.141
65640  ,1.407e+02   ,-358.72  ,18  ,-132.3
65796  ,1.419e+02   ,-25.233  ,18  ,-201.78
66004  ,1.399e+02   ,252.49  ,18  ,203.23
66022  ,1.476e+02   ,116.95  ,18  ,39.279
66036  ,1.470e+02   ,131.29  ,18  ,36.61
66442  ,1.452e+02   ,292.5  ,18  ,63.573
66523  ,1.443e+02   ,-332.09  ,18  ,-7.6111
66547  ,1.401e+02   ,169.87  ,18  ,202.34
66548  ,1.405e+02   ,172.67  ,18  ,197.11
66549  ,1.402e+02   ,174.72  ,18  ,203.77
66730  ,1.410e+02   ,267.83  ,18  ,177.5
66743  ,1.461e+02   ,218.09  ,18  ,-42.36
66781  ,1.416e+02   ,265.74  ,18  ,165.82
66871  ,1.387e+02   ,-310.31  ,18  ,203.3
67133  ,1.459e+02   ,-179.94  ,18  ,-77.764
67163  ,1.404e+02   ,186.38  ,18  ,-203.06
67164  ,1.404e+02   ,181.01  ,18  ,-203.06
67165  ,1.400e+02   ,183.58  ,18  ,-209
67504  ,1.457e+02   ,180.76  ,18  ,-85.499
67565  ,1.410e+02   ,334.91  ,18  ,144.33
67590  ,1.338e+02   ,440.73  ,18  ,-175.26
67667  ,1.465e+02   ,179.07  ,18  ,-42.892
67694  ,1.418e+02   ,384.05  ,18  ,38.604
67695  ,1.419e+02   ,384.05  ,18  ,23.211
67847  ,1.446e+02   ,307.53  ,18  ,-68.943
67878  ,1.438e+02   ,319.7  ,18  ,-77.362
67879  ,1.442e+02   ,308.14  ,18  ,-84.852
67902  ,1.372e+02   ,-373.33  ,18  ,188.42
67906  ,1.368e+02   ,-379.71  ,18  ,187.12
68204  ,1.418e+02   ,-71.591  ,18  ,-202.78
68205  ,1.415e+02   ,-77.269  ,18  ,-202.78
68206  ,1.412e+02   ,-74.993  ,18  ,-209
68215  ,1.423e+02   ,88.955  ,18  ,185.78
68216  ,1.422e+02   ,96.262  ,18  ,186.19
68288  ,1.430e+02   ,54.916  ,18  ,189.71
68289  ,1.430e+02   ,59.885  ,18  ,190.07
68290  ,1.424e+02   ,54.385  ,18  ,197.81
68357  ,1.369e+02   ,363.62  ,18  ,-203.99
68360  ,1.361e+02   ,375.54  ,18  ,-202.81
68361  ,1.366e+02   ,369.58  ,18  ,-202.81
68362  ,1.360e+02   ,372.62  ,18  ,-209
68381  ,1.416e+02   ,-172.49  ,18  ,-180.02
68387  ,1.458e+02   ,-166.41  ,18  ,-67.415
68388  ,1.461e+02   ,-178.58  ,18  ,-63.651
68396  ,1.424e+02   ,-193.09  ,18  ,-168.12
68498  ,1.352e+02   ,-412.22  ,18  ,190.57
68517  ,1.464e+02   ,172.07  ,18  ,51.104
68518  ,1.461e+02   ,159.01  ,18  ,42.748
68519  ,1.465e+02   ,170.12  ,18  ,35.124
68561  ,1.484e+02   ,-65.787  ,18  ,24.341
68597  ,1.462e+02   ,29.602  ,18  ,-122.82
68598  ,1.469e+02   ,25.082  ,18  ,-108.5
68599  ,1.464e+02   ,17.224  ,18  ,-123.23
68653  ,1.455e+02   ,-136.51  ,18  ,-103.52
68882  ,1.398e+02   ,-243.14  ,18  ,209
68991  ,1.430e+02   ,47.421  ,18  ,-187.37
69006  ,1.462e+02   ,197.38  ,18  ,-61.782
69007  ,1.463e+02   ,181.27  ,18  ,-58.696
69008  ,1.459e+02   ,186.83  ,18  ,-71.775
69014  ,1.435e+02   ,44.135  ,18  ,-178.95
69034  ,1.356e+02   ,-436.4  ,18  ,-147.89
69284  ,1.407e+02   ,-253.11  ,18  ,190.11
69431  ,1.392e+02   ,-299.6  ,18  ,203.17
69432  ,1.395e+02   ,-296.89  ,18  ,197.07
69495  ,1.465e+02   ,-129.93  ,18  ,71.558
69529  ,1.436e+02   ,332.09  ,18  ,-69.148
69538  ,1.439e+02   ,332.09  ,18  ,-53.755
69647  ,1.455e+02   ,61.102  ,18  ,-143.63
69890  ,1.450e+02   ,306.11  ,18  ,-38.362
70005  ,1.385e+02   ,-436.01  ,18  ,38.719
70006  ,1.397e+02   ,-423.02  ,18  ,46.272
70016  ,1.450e+02   ,-306.11  ,18  ,-38.401
70086  ,1.427e+02   ,-276.92  ,18  ,138.84
70108  ,1.392e+02   ,-282.71  ,18  ,202.1
70109  ,1.392e+02   ,-276.09  ,18  ,202.1
70110  ,1.388e+02   ,-278.82  ,18  ,209
70121  ,1.458e+02   ,-237.06  ,18  ,78.02
70248  ,1.351e+02   ,-385.94  ,18  ,209
70292  ,1.463e+02   ,-254.38  ,18  ,-22.411
70293  ,1.402e+02   ,-193.05  ,18  ,203.4
70294  ,1.403e+02   ,-188.46  ,18  ,204.13
70309  ,1.462e+02   ,-251.57  ,18  ,-36.254
70322  ,1.433e+02   ,-245.93  ,18  ,-147.99
70323  ,1.427e+02   ,-231.09  ,18  ,-157.3
70324  ,1.434e+02   ,-233.03  ,18  ,-142.98
70394  ,1.376e+02   ,-367.86  ,18  ,188.32
70648  ,1.449e+02   ,189.45  ,18  ,-118.25
70650  ,1.453e+02   ,177.4  ,18  ,-99.072
70815  ,1.403e+02   ,189.82  ,18  ,203.86
70816  ,1.402e+02   ,194.89  ,18  ,203.25
70859  ,1.427e+02   ,-333.27  ,18  ,-101.43
70921  ,1.416e+02   ,-189.32  ,18  ,182.86
70944  ,1.387e+02   ,382.69  ,18  ,149.99
71045  ,1.373e+02   ,436.01  ,18  ,100.54
71046  ,1.363e+02   ,449  ,18  ,93.107
71062  ,1.373e+02   ,-436.01  ,18  ,100.49
71063  ,1.383e+02   ,-423.04  ,18  ,108.37
71064  ,1.368e+02   ,-436.03  ,18  ,116.41
71168  ,1.392e+02   ,-362.55  ,18  ,-162
71230  ,1.461e+02   ,174.12  ,18  ,66.395
71392  ,1.467e+02   ,-181.88  ,18  ,33.112
71455  ,1.423e+02   ,145  ,18  ,-165.16
71602  ,1.430e+02   ,48.485  ,18  ,188.24
71719  ,1.353e+02   ,-389.1  ,18  ,201.77
71720  ,1.357e+02   ,-382.32  ,18  ,201.77
71811  ,1.455e+02   ,110.66  ,18  ,-121.62
71821  ,1.341e+02   ,418.17  ,18  ,203.23
71902  ,1.421e+02   ,-196.6  ,18  ,171.98
71937  ,1.413e+02   ,-310.34  ,18  ,-157.27
71939  ,1.488e+02   ,57.779  ,18  ,-16.183
72018  ,1.428e+02   ,67.984  ,18  ,-188.65
72135  ,1.446e+02   ,-90.626  ,18  ,144.3
72136  ,1.441e+02   ,-99.387  ,18  ,156.73
72137  ,1.446e+02   ,-107.14  ,18  ,144.78
72151  ,1.407e+02   ,251.69  ,18  ,-190.18
72299  ,1.424e+02   ,1.5577  ,18  ,-203.75
72300  ,1.427e+02   ,-0.88273  ,18  ,-198.39
72301  ,1.424e+02   ,-3.338  ,18  ,-203.64
72334  ,1.455e+02   ,-83.009  ,18  ,130.97
72402  ,1.380e+02   ,411.01  ,18  ,-132.36
72483  ,1.396e+02   ,258.13  ,18  ,203.23
72484  ,1.394e+02   ,255.68  ,18  ,209
72533  ,1.400e+02   ,200.49  ,18  ,203.25
72534  ,1.398e+02   ,197.97  ,18  ,209
72652  ,1.464e+02   ,254.14  ,18  ,-7.5756
72657  ,1.408e+02   ,-247.91  ,18  ,190.21
72663  ,1.415e+02   ,-174.5  ,18  ,181.82
72710  ,1.452e+02   ,-281.42  ,18  ,-66.628
72711  ,1.454e+02   ,-280.14  ,18  ,-51.746
72712  ,1.452e+02   ,-294.39  ,18  ,-60.98
72734  ,1.373e+02   ,371.82  ,18  ,188.72
72753  ,1.370e+02   ,367.37  ,18  ,197.39
72793  ,1.345e+02   ,415.97  ,18  ,-197.72
73013  ,1.317e+02   ,442.54  ,18  ,-209
73024  ,1.486e+02   ,-52.367  ,18  ,-2.1079
73136  ,1.481e+02   ,74.986  ,18  ,39.137
73137  ,1.481e+02   ,81.962  ,18  ,25.481
73138  ,1.477e+02   ,88.711  ,18  ,38.897
73218  ,1.432e+02   ,119.28  ,18  ,-169.06
73239  ,1.471e+02   ,-133.92  ,18  ,-7.2432
73241  ,1.477e+02   ,-114.46  ,18  ,-8.4538
73243  ,1.408e+02   ,-356.37  ,18  ,130.01
73482  ,1.349e+02   ,-435.7  ,18  ,163.23
73483  ,1.353e+02   ,-426.89  ,18  ,170.01
