Node;Value (Celsius);X (mm);Y (mm);Z (mm)
11588;139.2;449.6949320712695;18;26.124401913875598
11589;138.6;454.4592093541203;18;17.312440191387548
11590;139.4;444.92412026726055;18;17.312440191387548
11591;140.6;430.20300668151447;18;26.174641148325367
11592;140.1;435.13797327394207;18;17.342583732057406
11593;140.8;425.0415367483296;18;17.483253588516753
11594;143.6;390.3634743875278;18;26.124401913875598
11595;143.0;395.1280623608018;18;17.312440191387548
11596;143.9;385.60089086859693;18;17.312440191387548
11597;145.1;370.9252783964365;18;26.174641148325367
11598;144.6;375.84721603563474;18;17.332535885167463
11599;145.2;365.7517817371937;18;17.483253588516753
11600;153.0;283.51002227171494;18;402.61722488038276
11601;154.1;273.728285077951;18;402.50669856459336
11602;155.0;264.2472160356347;18;402.49665071770335
11603;163.4;8.63919821826281;18;204.999990430622
11604;156.7;242.31848552338528;18;26.124401913875598
11605;156.2;247.29955456570156;18;17.372727272727264
11606;156.8;237.1670378619154;18;17.483253588516753
11607;161.5;143.358574610245;18;26.124401913875598
11608;161.1;148.29955456570158;18;17.483253588516753
11609;161.4;138.6380846325167;18;17.36267942583732
11610;161.7;17.989977728285066;18;19.01052631578946
11611;162.1;25.085746102449864;18;26.00382775119617
11612;162.0;29.295100222717164;18;17.573684210526324
11613;162.0;39.29732739420933;18;17.382775119617236
11614;156.9;234.80178173719378;18;402.68755980861243
11615;161.9;17.18819599109129;18;30.043062200956946
11616;162.1;17.27839643652562;18;40.00047846889952
11617;162.1;69.47438752783964;18;17.412918660287094
11618;162.2;79.38641425389753;18;17.372727272727264
11619;162.3;17.27839643652562;18;49.99808612440191
11620;162.5;17.27839643652562;18;59.99569377990432
11621;161.8;108.57126948775054;18;17.422966507177037
11622;161.6;118.673719376392;18;17.483253588516753
11623;162.8;17.27839643652562;18;80.00095693779905
11624;161.5;128.78619153674833;18;17.39282296650718
11625;162.9;17.27839643652562;18;89.99856459330142
11626;163.0;17.27839643652562;18;99.99617224880383
11627;160.3;167.81291759465478;18;17.39282296650718
11628;163.2;17.27839643652562;18;120.00043062200957
11629;159.9;177.9253897550111;18;17.483253588516753
11630;159.6;188.0478841870824;18;17.382775119617236
11631;163.4;17.27839643652562;18;139.99966507177035
11632;163.5;17.27839643652562;18;150.00028708133974
11633;158.7;207.55122494432072;18;17.47320574162678
11634;163.6;17.27839643652562;18;180.00014354066985
11635;163.6;17.27839643652562;18;189.99976076555023
11636;163.7;17.27839643652562;18;199.999980861244
11637;162.9;25.917594654788434;18;345.0028708133971
11638;162.8;17.27839643652562;18;339.99904306220094
11639;162.6;17.27839643652562;18;349.99665071770335
11640;162.1;17.27839643652562;18;379.99952153110047
11641;162.3;26.178173719376396;18;385.23444976076553
11642;162.5;26.458797327394187;18;375.5081339712919
11643;113.0;891.3608017817371;18;204.999990430622
11644;161.7;18.761692650334105;18;401.8837320574163
11645;113.0;891.3608017817371;18;175.00033492822965
11646;161.9;17.338530066815157;18;390.2784688995215
11647;113.0;891.3608017817371;18;164.99971291866026
11648;162.0;38.916481069042305;18;402.61722488038276
11649;112.9;891.3608017817371;18;155.0000956937799
11650;162.0;48.82850779510025;18;402.68755980861243
11651;162.0;58.76057906458797;18;402.68755980861243
11652;162.2;53.78953229398665;18;394.0665071770335
11653;112.9;891.3608017817371;18;145.00047846889953
11654;163.3;17.27839643652562;18;289.9999521531101
11655;112.7;891.3608017817371;18;114.99961722488038
