Date:  22:03; quinta-feira; setembro 04; 2025
Model name: Prot 2
Study name: Thermal 2(-Default-)
Plot type: Thermal Thermal1
Time step: 1
Result Type: Temp 


Node  ,Value (Celsius)  ,X (mm)  ,Y (mm)  ,Z (mm)
167042  ,1.966e+02   ,-298.57  ,18  ,-178.67
167058  ,1.995e+02   ,239.14  ,18  ,35.407
167100  ,1.956e+02   ,-318.04  ,18  ,-196.04
167101  ,1.954e+02   ,-320.57  ,18  ,-200.34
167137  ,1.943e+02   ,-449  ,18  ,-94.548
167154  ,1.957e+02   ,-397.29  ,18  ,-114.45
167180  ,1.949e+02   ,-427.45  ,18  ,-111.96
167181  ,1.952e+02   ,-423.14  ,18  ,-109.48
167182  ,1.950e+02   ,-427.45  ,18  ,-106.99
167211  ,1.968e+02   ,236.57  ,18  ,-191.66
167216  ,1.971e+02   ,248.79  ,18  ,-178.7
167217  ,1.973e+02   ,246.32  ,18  ,-174.36
167218  ,1.972e+02   ,243.9  ,18  ,-178.68
167223  ,1.964e+02   ,247.55  ,18  ,-204.69
167224  ,1.965e+02   ,242.55  ,18  ,-204.69
167225  ,1.963e+02   ,243.93  ,18  ,-209
167243  ,1.986e+02   ,229.16  ,18  ,-118.12
167244  ,1.985e+02   ,226.68  ,18  ,-122.4
167296  ,1.998e+02   ,177.76  ,18  ,13.827
167300  ,1.953e+02   ,345.31  ,18  ,-191.67
167301  ,1.954e+02   ,347.82  ,18  ,-187.38
167311  ,1.997e+02   ,170.48  ,18  ,18.178
167394  ,1.947e+02   ,379.55  ,18  ,-182.94
167395  ,1.946e+02   ,377.04  ,18  ,-187.28
167408  ,1.971e+02   ,-170.64  ,18  ,-187.41
167409  ,1.973e+02   ,-173.01  ,18  ,-183.05
167410  ,1.972e+02   ,-175.44  ,18  ,-187.38
167436  ,1.979e+02   ,-180.33  ,18  ,-161.42
167459  ,1.974e+02   ,-175.38  ,18  ,-178.7
167460  ,1.975e+02   ,-177.86  ,18  ,-174.41
167541  ,1.984e+02   ,9.6245  ,18  ,182.97
167586  ,1.982e+02   ,185.54  ,18  ,148.35
167587  ,1.983e+02   ,183.07  ,18  ,144.02
167588  ,1.983e+02   ,188.05  ,18  ,144.04
167660  ,1.978e+02   ,253.93  ,18  ,148.39
167661  ,1.979e+02   ,251.53  ,18  ,144.04
167662  ,1.978e+02   ,256.41  ,18  ,144.08
167700  ,1.966e+02   ,243.85  ,18  ,200.36
167701  ,1.967e+02   ,241.49  ,18  ,195.97
167702  ,1.967e+02   ,246.21  ,18  ,195.97
167714  ,1.967e+02   ,248.65  ,18  ,191.64
167715  ,1.966e+02   ,251.02  ,18  ,196.02
167726  ,1.943e+02   ,397.58  ,18  ,-178.56
167727  ,1.945e+02   ,395.06  ,18  ,-174.2
167728  ,1.944e+02   ,392.19  ,18  ,-178.55
167748  ,1.965e+02   ,401.6  ,18  ,-42.298
167749  ,1.965e+02   ,397.29  ,18  ,-44.786
167750  ,1.964e+02   ,401.6  ,18  ,-47.274
167752  ,1.969e+02   ,384.36  ,18  ,-32.345
167753  ,1.970e+02   ,380.05  ,18  ,-34.833
167754  ,1.969e+02   ,384.36  ,18  ,-37.321
167797  ,1.961e+02   ,418.83  ,18  ,-32.345
167798  ,1.963e+02   ,414.52  ,18  ,-34.833
167799  ,1.961e+02   ,418.83  ,18  ,-37.321
167818  ,1.960e+02   ,418.83  ,18  ,-52.25
167819  ,1.961e+02   ,414.52  ,18  ,-54.738
167828  ,1.966e+02   ,380.05  ,18  ,-84.595
167829  ,1.968e+02   ,375.74  ,18  ,-82.107
167830  ,1.967e+02   ,375.74  ,18  ,-87.083
167832  ,1.960e+02   ,397.29  ,18  ,-94.548
167833  ,1.961e+02   ,392.98  ,18  ,-92.06
167835  ,1.969e+02   ,375.74  ,18  ,-67.179
167836  ,1.971e+02   ,371.43  ,18  ,-69.667
167837  ,1.969e+02   ,375.74  ,18  ,-72.155
167854  ,1.965e+02   ,359.32  ,18  ,134.92
167855  ,1.965e+02   ,363.15  ,18  ,129.73
167856  ,1.963e+02   ,365.48  ,18  ,133.86
167860  ,1.968e+02   ,367.31  ,18  ,107.21
167889  ,1.954e+02   ,363.48  ,18  ,178.54
167894  ,1.965e+02   ,343.72  ,18  ,144.05
167895  ,1.966e+02   ,346.18  ,18  ,139.72
167896  ,1.965e+02   ,348.51  ,18  ,144.13
167909  ,1.956e+02   ,356.08  ,18  ,174.26
167910  ,1.958e+02   ,353.55  ,18  ,170
167948  ,1.958e+02   ,285.01  ,18  ,209
167971  ,1.969e+02   ,339.03  ,18  ,126.63
167972  ,1.968e+02   ,343.9  ,18  ,126.63
167973  ,1.968e+02   ,341.45  ,18  ,130.96
168007  ,1.982e+02   ,94.995  ,18  ,170.17
168008  ,1.983e+02   ,97.345  ,18  ,165.8
168009  ,1.982e+02   ,99.848  ,18  ,170.1
168017  ,1.978e+02   ,-136.73  ,18  ,165.74
168024  ,1.977e+02   ,-131.75  ,18  ,174.32
168032  ,1.978e+02   ,107.35  ,18  ,182.97
168046  ,1.974e+02   ,100.14  ,18  ,196.06
168047  ,1.976e+02   ,102.58  ,18  ,191.73
168048  ,1.975e+02   ,105.08  ,18  ,196.02
168071  ,1.982e+02   ,104.69  ,18  ,170.02
168078  ,1.984e+02   ,-75.85  ,18  ,170.07
168079  ,1.985e+02   ,-71.057  ,18  ,169.98
168107  ,1.989e+02   ,-63.644  ,18  ,156.98
168108  ,1.988e+02   ,-61.182  ,18  ,161.31
168158  ,1.969e+02   ,-261.01  ,18  ,178.78
168159  ,1.970e+02   ,-258.62  ,18  ,174.42
168160  ,1.970e+02   ,-256.12  ,18  ,178.72
168202  ,1.973e+02   ,-275.5  ,18  ,152.74
168233  ,1.974e+02   ,-312.49  ,18  ,131.06
168234  ,1.974e+02   ,-310.13  ,18  ,135.42
168260  ,1.949e+02   ,-363.38  ,18  ,195.96
168272  ,1.963e+02   ,-319.7  ,18  ,170.11
168280  ,1.975e+02   ,-285.13  ,18  ,143.99
168281  ,1.975e+02   ,-280.24  ,18  ,143.98
168282  ,1.974e+02   ,-282.68  ,18  ,148.32
168306  ,1.970e+02   ,263.32  ,18  ,-170.01
168307  ,1.969e+02   ,265.86  ,18  ,-174.33
168349  ,1.960e+02   ,-303.4  ,18  ,-195.99
168350  ,1.961e+02   ,-305.85  ,18  ,-191.66
168351  ,1.959e+02   ,-308.22  ,18  ,-196.05
168365  ,1.965e+02   ,-268.9  ,18  ,-187.26
168366  ,1.966e+02   ,-271.46  ,18  ,-182.91
168367  ,1.964e+02   ,-274.03  ,18  ,-187.26
168371  ,1.964e+02   ,-308.38  ,18  ,-178.64
168372  ,1.963e+02   ,-313.18  ,18  ,-178.66
168374  ,1.965e+02   ,-303.5  ,18  ,-178.67
168375  ,1.966e+02   ,-305.92  ,18  ,-174.31
168392  ,1.962e+02   ,-333.18  ,18  ,-161.36
168393  ,1.963e+02   ,-335.63  ,18  ,-157.03
168394  ,1.961e+02   ,-338.24  ,18  ,-161.3
168404  ,1.964e+02   ,-320.53  ,18  ,-165.67
168405  ,1.966e+02   ,-318.11  ,18  ,-161.34
168406  ,1.964e+02   ,-322.94  ,18  ,-161.33
168460  ,1.977e+02   ,-105.15  ,18  ,187.4
168464  ,1.986e+02   ,-83.241  ,18  ,157.11
168465  ,1.986e+02   ,-85.6  ,18  ,152.72
168466  ,1.987e+02   ,-80.902  ,18  ,152.71
168535  ,1.977e+02   ,-109.95  ,18  ,187.28
168563  ,1.991e+02   ,-32.486  ,18  ,-143.95
168564  ,1.991e+02   ,-35.005  ,18  ,-148.32
168571  ,1.984e+02   ,-17.231  ,18  ,-178.65
168572  ,1.985e+02   ,-19.761  ,18  ,-174.31
168573  ,1.983e+02   ,-22.282  ,18  ,-178.61
168594  ,1.986e+02   ,-35.071  ,18  ,-165.64
168595  ,1.985e+02   ,-37.631  ,18  ,-169.98
168596  ,1.985e+02   ,-32.526  ,18  ,-169.95
168629  ,2.007e+02   ,43.668  ,18  ,18.153
168630  ,2.007e+02   ,41.27  ,18  ,13.804
168631  ,2.008e+02   ,46.134  ,18  ,13.842
168638  ,2.008e+02   ,48.599  ,18  ,9.538
168643  ,1.979e+02   ,179.73  ,18  ,-161.38
168644  ,1.978e+02   ,182.19  ,18  ,-165.7
168654  ,1.976e+02   ,139.96  ,18  ,-169.99
168655  ,1.975e+02   ,144.99  ,18  ,-169.94
168691  ,1.987e+02   ,179.75  ,18  ,-126.65
168692  ,1.987e+02   ,177.32  ,18  ,-122.33
168693  ,1.986e+02   ,174.87  ,18  ,-126.66
168736  ,1.982e+02   ,-96.807  ,18  ,-170.04
168749  ,1.974e+02   ,-101.62  ,18  ,-196.05
168750  ,1.975e+02   ,-106.58  ,18  ,-196.09
168751  ,1.973e+02   ,-104.07  ,18  ,-200.36
168770  ,1.980e+02   ,-86.538  ,18  ,-178.59
168771  ,1.979e+02   ,-91.697  ,18  ,-178.61
168788  ,1.986e+02   ,-101.39  ,18  ,-152.53
168789  ,1.985e+02   ,-99.099  ,18  ,-156.96
168790  ,1.986e+02   ,-96.654  ,18  ,-152.61
168812  ,1.994e+02   ,-248.93  ,18  ,-40.113
168836  ,1.983e+02   ,-291.27  ,18  ,-96.393
168837  ,1.983e+02   ,-293.69  ,18  ,-100.73
168850  ,1.988e+02   ,-219.76  ,18  ,-100.78
168851  ,1.989e+02   ,-222.16  ,18  ,-96.438
168852  ,1.988e+02   ,-224.62  ,18  ,-100.77
168917  ,1.960e+02   ,-384.36  ,18  ,-116.94
168918  ,1.962e+02   ,-380.05  ,18  ,-114.45
168919  ,1.961e+02   ,-384.36  ,18  ,-111.96
168956  ,1.951e+02   ,-397.09  ,18  ,-144.47
168957  ,1.951e+02   ,-401.39  ,18  ,-141.98
169023  ,1.953e+02   ,-397.09  ,18  ,134.53
169024  ,1.952e+02   ,-401.4  ,18  ,137.01
169032  ,1.972e+02   ,-266.01  ,18  ,161.49
169033  ,1.973e+02   ,-261.17  ,18  ,161.45
169034  ,1.972e+02   ,-263.56  ,18  ,165.8
169040  ,1.962e+02   ,-263.33  ,18  ,200.37
169041  ,1.963e+02   ,-265.83  ,18  ,196.08
169042  ,1.964e+02   ,-260.87  ,18  ,196.07
169054  ,1.968e+02   ,-268.36  ,18  ,174.5
169055  ,1.969e+02   ,-270.81  ,18  ,170.18
169056  ,1.970e+02   ,-265.95  ,18  ,170.16
169070  ,1.989e+02   ,-56.128  ,18  ,161.29
169071  ,1.990e+02   ,-53.677  ,18  ,156.97
169072  ,1.989e+02   ,-51.137  ,18  ,161.29
169083  ,1.986e+02   ,-68.613  ,18  ,165.65
169084  ,1.986e+02   ,-66.139  ,18  ,169.98
169182  ,1.963e+02   ,322.13  ,18  ,165.82
169183  ,1.962e+02   ,324.52  ,18  ,170.17
169184  ,1.963e+02   ,319.63  ,18  ,170.12
169197  ,1.950e+02   ,338.16  ,18  ,204.69
169198  ,1.950e+02   ,341.71  ,18  ,200.37
169199  ,1.949e+02   ,343.12  ,18  ,204.68
169291  ,1.957e+02   ,392.98  ,18  ,116.94
169292  ,1.958e+02   ,392.98  ,18  ,111.96
169293  ,1.957e+02   ,397.29  ,18  ,114.45
169328  ,1.976e+02   ,307.94  ,18  ,-126.72
169329  ,1.977e+02   ,305.5  ,18  ,-122.39
169330  ,1.977e+02   ,303.04  ,18  ,-126.71
169365  ,1.965e+02   ,401.6  ,18  ,-32.345
169366  ,1.966e+02   ,397.29  ,18  ,-34.833
169379  ,1.956e+02   ,431.76  ,18  ,-14.929
169380  ,1.958e+02   ,427.45  ,18  ,-12.44
169381  ,1.958e+02   ,427.45  ,18  ,-17.417
169389  ,1.960e+02   ,414.52  ,18  ,-64.69
169390  ,1.962e+02   ,410.21  ,18  ,-62.202
169396  ,1.962e+02   ,410.21  ,18  ,-57.226
169415  ,1.964e+02   ,356.31  ,18  ,139.42
169416  ,1.966e+02   ,353.97  ,18  ,135.29
169437  ,1.952e+02   ,373.42  ,18  ,170.02
169438  ,1.950e+02   ,378.25  ,18  ,170.1
169439  ,1.950e+02   ,375.77  ,18  ,174.39
169539  ,1.978e+02   ,192.96  ,18  ,161.35
169540  ,1.977e+02   ,197.79  ,18  ,161.41
169541  ,1.977e+02   ,195.32  ,18  ,165.71
169548  ,1.969e+02   ,375.74  ,18  ,67.179
169557  ,1.969e+02   ,375.74  ,18  ,72.155
169558  ,1.971e+02   ,371.43  ,18  ,69.667
169560  ,1.973e+02   ,367.12  ,18  ,67.179
169590  ,1.973e+02   ,175.73  ,18  ,182.9
169727  ,1.989e+02   ,-24.612  ,18  ,157.05
169736  ,1.989e+02   ,-43.784  ,18  ,157.02
169737  ,1.990e+02   ,-46.188  ,18  ,152.67
169738  ,1.990e+02   ,-41.286  ,18  ,152.72
169743  ,1.976e+02   ,287.64  ,18  ,139.7
169754  ,1.985e+02   ,7.3453  ,18  ,178.53
169757  ,1.988e+02   ,-46.267  ,18  ,161.31
169795  ,1.978e+02   ,-209.85  ,18  ,-152.68
169796  ,1.977e+02   ,-207.34  ,18  ,-157.04
169848  ,1.975e+02   ,315.3  ,18  ,-122.39
169849  ,1.975e+02   ,317.76  ,18  ,-118.06
169850  ,1.976e+02   ,312.85  ,18  ,-118.06
169915  ,1.970e+02   ,305.48  ,18  ,-157.03
169916  ,1.971e+02   ,307.93  ,18  ,-152.7
169962  ,1.976e+02   ,-358.5  ,18  ,-57.226
169963  ,1.975e+02   ,-362.81  ,18  ,-54.738
169970  ,1.978e+02   ,-358.5  ,18  ,22.393
169971  ,1.978e+02   ,-358.5  ,18  ,27.369
169997  ,1.965e+02   ,-405.9  ,18  ,0
169998  ,1.966e+02   ,-401.6  ,18  ,-2.4881
169999  ,1.966e+02   ,-401.6  ,18  ,2.4881
170005  ,1.962e+02   ,-418.83  ,18  ,22.393
170006  ,1.960e+02   ,-423.14  ,18  ,19.905
170030  ,1.966e+02   ,-397.29  ,18  ,-4.9762
170074  ,1.982e+02   ,332.64  ,18  ,-12.44
170086  ,1.938e+02   ,-386.86  ,18  ,-204.65
170087  ,1.937e+02   ,-391.88  ,18  ,-204.65
170091  ,1.950e+02   ,-387.11  ,18  ,-161.27
170092  ,1.948e+02   ,-392.16  ,18  ,-161.54
170093  ,1.948e+02   ,-389.63  ,18  ,-165.91
170102  ,1.946e+02   ,-400.13  ,18  ,-165.84
170103  ,1.947e+02   ,-396.55  ,18  ,-162.62
170113  ,1.946e+02   ,-410.08  ,18  ,-157.27
170114  ,1.947e+02   ,-410.22  ,18  ,-151.87
170153  ,1.978e+02   ,-151.17  ,18  ,157.14
170154  ,1.979e+02   ,-153.58  ,18  ,152.8
170155  ,1.979e+02   ,-148.74  ,18  ,152.82
170159  ,1.983e+02   ,-149.05  ,18  ,135.24
170160  ,1.984e+02   ,-146.59  ,18  ,130.92
170161  ,1.984e+02   ,-144.17  ,18  ,135.28
170197  ,1.995e+02   ,216.89  ,18  ,22.289
170201  ,1.992e+02   ,-36.443  ,18  ,144.03
170202  ,1.992e+02   ,-34.18  ,18  ,139.6
170203  ,1.991e+02   ,-31.764  ,18  ,143.93
170240  ,1.995e+02   ,221.87  ,18  ,13.613
170243  ,1.987e+02   ,145.02  ,18  ,-118.03
170244  ,1.988e+02   ,142.56  ,18  ,-113.7
170245  ,1.988e+02   ,140.02  ,18  ,-118.04
170278  ,1.981e+02   ,120.44  ,18  ,-169.99
170279  ,1.980e+02   ,125.32  ,18  ,-169.98
170280  ,1.982e+02   ,122.86  ,18  ,-165.66
170294  ,1.981e+02   ,130.19  ,18  ,-161.34
170295  ,1.983e+02   ,127.74  ,18  ,-157.01
170296  ,1.982e+02   ,125.29  ,18  ,-161.33
170338  ,1.981e+02   ,204.32  ,18  ,-144.03
170340  ,1.978e+02   ,224.36  ,18  ,-152.69
170358  ,1.976e+02   ,194.41  ,18  ,-169.99
170359  ,1.977e+02   ,191.95  ,18  ,-165.66
170360  ,1.976e+02   ,189.54  ,18  ,-170.02
170433  ,1.975e+02   ,-293.68  ,18  ,-144.04
170434  ,1.975e+02   ,-296.11  ,18  ,-139.7
170435  ,1.974e+02   ,-298.52  ,18  ,-144.03
170503  ,1.964e+02   ,-392.98  ,18  ,-67.179
170536  ,1.961e+02   ,-397.29  ,18  ,-84.595
170565  ,1.960e+02   ,312.76  ,18  ,-187.37
170566  ,1.962e+02   ,310.38  ,18  ,-183.01
170567  ,1.962e+02   ,307.93  ,18  ,-187.35
170630  ,1.964e+02   ,-401.6  ,18  ,52.25
170631  ,1.964e+02   ,-397.29  ,18  ,54.738
170632  ,1.963e+02   ,-401.6  ,18  ,57.226
170639  ,1.952e+02   ,-436.07  ,18  ,62.202
170640  ,1.953e+02   ,-431.76  ,18  ,64.69
170641  ,1.951e+02   ,-436.07  ,18  ,67.179
170668  ,1.967e+02   ,-384.36  ,18  ,67.179
170669  ,1.966e+02   ,-384.36  ,18  ,72.155
170670  ,1.965e+02   ,-388.67  ,18  ,69.667
170697  ,1.981e+02   ,16.83  ,18  ,187.44
170735  ,1.980e+02   ,-168.16  ,18  ,152.7
170779  ,1.987e+02   ,120.49  ,18  ,-144
170780  ,1.989e+02   ,118.05  ,18  ,-139.67
170781  ,1.988e+02   ,115.61  ,18  ,-143.99
170854  ,1.981e+02   ,249.08  ,18  ,139.66
170872  ,1.977e+02   ,236.49  ,18  ,161.26
170873  ,1.978e+02   ,238.99  ,18  ,156.95
170874  ,1.977e+02   ,241.54  ,18  ,161.27
170882  ,1.982e+02   ,246.68  ,18  ,135.29
170883  ,1.981e+02   ,251.61  ,18  ,135.37
170909  ,1.976e+02   ,221.78  ,18  ,161.41
170910  ,1.976e+02   ,226.56  ,18  ,161.33
170960  ,1.956e+02   ,410.21  ,18  ,-106.99
170961  ,1.956e+02   ,414.52  ,18  ,-104.5
170968  ,1.963e+02   ,392.98  ,18  ,-82.107
170969  ,1.962e+02   ,392.98  ,18  ,-87.083
170973  ,1.961e+02   ,388.67  ,18  ,-99.524
170974  ,1.960e+02   ,392.98  ,18  ,-102.01
171011  ,1.973e+02   ,375.74  ,18  ,2.4881
171012  ,1.974e+02   ,371.43  ,18  ,0
171013  ,1.973e+02   ,375.74  ,18  ,-2.4881
171042  ,1.979e+02   ,349.88  ,18  ,37.321
171043  ,1.979e+02   ,345.57  ,18  ,34.833
171044  ,1.979e+02   ,349.88  ,18  ,32.345
171072  ,1.962e+02   ,366.56  ,18  ,139.08
171073  ,1.962e+02   ,370.38  ,18  ,133.89
171122  ,1.996e+02   ,148.97  ,18  ,39.908
171159  ,1.980e+02   ,190.5  ,18  ,157.03
171238  ,1.995e+02   ,-19.752  ,18  ,130.95
171258  ,1.992e+02   ,41.155  ,18  ,144.07
171295  ,1.988e+02   ,-106.42  ,18  ,-143.95
171296  ,1.989e+02   ,-108.87  ,18  ,-139.62
171390  ,1.982e+02   ,-221.75  ,18  ,135.3
171391  ,1.982e+02   ,-216.93  ,18  ,135.25
171392  ,1.981e+02   ,-219.3  ,18  ,139.6
171438  ,1.967e+02   ,380.05  ,18  ,-74.643
171439  ,1.968e+02   ,375.74  ,18  ,-77.131
171445  ,1.967e+02   ,388.67  ,18  ,-39.81
171472  ,1.954e+02   ,-427.45  ,18  ,-82.107
171538  ,1.963e+02   ,-327.96  ,18  ,-161.37
171558  ,1.989e+02   ,302.48  ,18  ,-9.9524
171587  ,1.963e+02   ,-410.21  ,18  ,-37.321
171588  ,1.964e+02   ,-410.21  ,18  ,-32.345
171589  ,1.963e+02   ,-414.52  ,18  ,-34.833
171686  ,1.988e+02   ,-101.48  ,18  ,-143.89
171687  ,1.987e+02   ,-103.89  ,18  ,-148.25
171691  ,1.983e+02   ,-121.04  ,18  ,-161.31
171692  ,1.982e+02   ,-125.89  ,18  ,-161.32
171693  ,1.982e+02   ,-123.45  ,18  ,-165.65
171717  ,1.995e+02   ,124.33  ,18  ,100.76
171763  ,1.986e+02   ,131.88  ,18  ,139.65
171764  ,1.987e+02   ,129.4  ,18  ,135.33
171765  ,1.986e+02   ,134.34  ,18  ,135.32
171790  ,1.978e+02   ,214.24  ,18  ,-152.74
171791  ,1.978e+02   ,209.26  ,18  ,-152.73
171807  ,1.980e+02   ,162.72  ,18  ,-148.33
171816  ,1.999e+02   ,7.0401  ,18  ,-117.9
171817  ,2.000e+02   ,2.0183  ,18  ,-117.9
171852  ,1.993e+02   ,49.145  ,18  ,-139.6
171853  ,1.995e+02   ,51.66  ,18  ,-135.31
171854  ,1.994e+02   ,46.693  ,18  ,-135.28
171878  ,1.979e+02   ,-256.54  ,18  ,-139.61
171879  ,1.981e+02   ,-254.08  ,18  ,-135.28
171880  ,1.979e+02   ,-258.99  ,18  ,-135.28
171973  ,1.968e+02   ,-384.36  ,18  ,-47.274
172027  ,1.958e+02   ,-388.67  ,18  ,119.43
172028  ,1.957e+02   ,-392.98  ,18  ,121.92
172078  ,1.964e+02   ,-334.16  ,18  ,152.72
172079  ,1.965e+02   ,-331.78  ,18  ,148.35
172080  ,1.965e+02   ,-329.44  ,18  ,152.75
172096  ,1.983e+02   ,-129.55  ,18  ,152.65
172097  ,1.985e+02   ,-127.03  ,18  ,148.31
172098  ,1.985e+02   ,-124.6  ,18  ,152.65
172141  ,1.983e+02   ,-158.32  ,18  ,135.45
172146  ,1.984e+02   ,-156.1  ,18  ,130.99
172192  ,1.994e+02   ,-17.407  ,18  ,135.31
172203  ,1.992e+02   ,-27.157  ,18  ,143.88
172204  ,1.992e+02   ,-22.357  ,18  ,143.95
172273  ,1.985e+02   ,170.03  ,18  ,-126.67
172274  ,1.985e+02   ,165.16  ,18  ,-126.68
172297  ,1.967e+02   ,359.64  ,18  ,126.33
172298  ,1.965e+02   ,365.8  ,18  ,125.28
172389  ,1.978e+02   ,298.18  ,18  ,-126.71
172390  ,1.979e+02   ,295.74  ,18  ,-122.38
172391  ,1.978e+02   ,293.3  ,18  ,-126.71
172406  ,1.978e+02   ,280.98  ,18  ,-131.02
172407  ,1.978e+02   ,283.48  ,18  ,-126.71
172408  ,1.978e+02   ,278.49  ,18  ,-126.7
172423  ,2.002e+02   ,-44.1  ,18  ,87.524
172428  ,2.003e+02   ,-39.088  ,18  ,78.879
172490  ,1.975e+02   ,367.12  ,18  ,-42.298
172491  ,1.976e+02   ,362.81  ,18  ,-44.786
172492  ,1.974e+02   ,367.12  ,18  ,-47.274
172531  ,1.967e+02   ,351.66  ,18  ,130.88
172532  ,1.968e+02   ,348.84  ,18  ,126.63
172533  ,1.968e+02   ,354.18  ,18  ,126.53
172537  ,1.970e+02   ,339.26  ,18  ,117.72
172538  ,1.970e+02   ,336.64  ,18  ,122.27
172539  ,1.971e+02   ,334.43  ,18  ,117.69
172598  ,1.987e+02   ,48.57  ,18  ,165.71
172599  ,1.988e+02   ,46.108  ,18  ,161.41
172600  ,1.989e+02   ,50.938  ,18  ,161.35
172612  ,2.003e+02   ,-56.129  ,18  ,82.993
172659  ,1.992e+02   ,-7.5049  ,18  ,152.61
172718  ,1.982e+02   ,-256.45  ,18  ,126.67
172719  ,1.983e+02   ,-251.64  ,18  ,126.67
172720  ,1.981e+02   ,-254.05  ,18  ,131
172727  ,1.978e+02   ,-265.88  ,18  ,135.32
172728  ,1.979e+02   ,-261.24  ,18  ,135.38
172774  ,1.978e+02   ,-300.19  ,18  ,126.67
172775  ,1.979e+02   ,-297.69  ,18  ,122.34
172776  ,1.978e+02   ,-295.14  ,18  ,126.65
172807  ,1.970e+02   ,-300.11  ,18  ,161.28
172810  ,1.978e+02   ,-290.13  ,18  ,126.66
172811  ,1.979e+02   ,-287.73  ,18  ,122.32
172840  ,1.968e+02   ,-388.67  ,18  ,9.9524
172841  ,1.970e+02   ,-384.36  ,18  ,7.4643
172842  ,1.970e+02   ,-384.36  ,18  ,12.44
172846  ,1.973e+02   ,-375.74  ,18  ,7.4643
172847  ,1.974e+02   ,-371.43  ,18  ,9.9524
172848  ,1.973e+02   ,-375.74  ,18  ,12.44
172909  ,1.963e+02   ,-384.36  ,18  ,-97.036
172910  ,1.965e+02   ,-380.05  ,18  ,-94.548
172911  ,1.964e+02   ,-384.36  ,18  ,-92.06
172921  ,1.968e+02   ,-375.74  ,18  ,-82.107
172922  ,1.970e+02   ,-371.43  ,18  ,-79.619
172923  ,1.968e+02   ,-375.74  ,18  ,-77.131
172948  ,1.977e+02   ,-354.19  ,18  ,-59.714
172949  ,1.977e+02   ,-349.88  ,18  ,-62.202
172950  ,1.977e+02   ,-349.88  ,18  ,-57.226
172954  ,1.972e+02   ,-367.12  ,18  ,-77.131
172970  ,1.991e+02   ,-158.44  ,18  ,-87.724
172971  ,1.991e+02   ,-155.99  ,18  ,-83.418
172972  ,1.991e+02   ,-160.94  ,18  ,-83.451
172994  ,1.994e+02   ,-126.09  ,18  ,-100.7
173006  ,1.993e+02   ,-126.05  ,18  ,-109.36
173007  ,1.993e+02   ,-128.52  ,18  ,-105.04
173008  ,1.992e+02   ,-130.95  ,18  ,-109.38
173022  ,2.002e+02   ,51.423  ,18  ,91.793
173023  ,2.003e+02   ,53.854  ,18  ,87.445
173024  ,2.002e+02   ,56.41  ,18  ,91.799
173074  ,1.995e+02   ,70.887  ,18  ,126.66
173075  ,1.995e+02   ,73.257  ,18  ,122.27
173076  ,1.994e+02   ,75.73  ,18  ,126.58
173191  ,1.995e+02   ,100.78  ,18  ,-109.44
173217  ,1.986e+02   ,-160.86  ,18  ,-118.1
173218  ,1.987e+02   ,-163.3  ,18  ,-113.77
173219  ,1.986e+02   ,-165.74  ,18  ,-118.09
173251  ,1.988e+02   ,-160.85  ,18  ,-109.44
173252  ,1.988e+02   ,-165.74  ,18  ,-109.44
173285  ,1.971e+02   ,-340.81  ,18  ,-113.11
173286  ,1.972e+02   ,-344.62  ,18  ,-108.07
173293  ,1.973e+02   ,-348.59  ,18  ,-99.031
173294  ,1.973e+02   ,-344.37  ,18  ,-96.81
173295  ,1.974e+02   ,-349.37  ,18  ,-92.86
173302  ,1.973e+02   ,-330.75  ,18  ,-113.43
173303  ,1.971e+02   ,-333.21  ,18  ,-117.74
173368  ,1.983e+02   ,288.41  ,18  ,-100.72
173380  ,1.983e+02   ,303.08  ,18  ,-92.073
173439  ,1.973e+02   ,317.75  ,18  ,-126.72
173440  ,1.975e+02   ,312.84  ,18  ,-126.72
173495  ,1.969e+02   ,-329.31  ,18  ,135.21
173525  ,1.966e+02   ,-354  ,18  ,135.32
173526  ,1.967e+02   ,-351.69  ,18  ,130.9
173527  ,1.966e+02   ,-348.67  ,18  ,135.39
173551  ,1.992e+02   ,-114.62  ,18  ,126.67
173552  ,1.990e+02   ,-117.11  ,18  ,131.04
173661  ,1.990e+02   ,104.59  ,18  ,135.39
173662  ,1.991e+02   ,107.05  ,18  ,131.06
173663  ,1.990e+02   ,109.41  ,18  ,135.41
173708  ,1.995e+02   ,95.041  ,18  ,109.21
173783  ,1.982e+02   ,307.24  ,18  ,87.488
173784  ,1.981e+02   ,309.74  ,18  ,91.797
173793  ,1.987e+02   ,251.08  ,18  ,100.41
173799  ,1.989e+02   ,241.55  ,18  ,100.62
173800  ,1.988e+02   ,239.09  ,18  ,104.95
173801  ,1.989e+02   ,236.62  ,18  ,100.63
173819  ,1.986e+02   ,244.04  ,18  ,113.61
173820  ,1.985e+02   ,246.59  ,18  ,117.95
173821  ,1.986e+02   ,241.65  ,18  ,117.96
173870  ,1.995e+02   ,-234.14  ,18  ,44.184
173874  ,1.995e+02   ,-231.71  ,18  ,39.846
173877  ,1.995e+02   ,-229.23  ,18  ,35.501
173883  ,1.948e+02   ,357.83  ,18  ,204.68
173939  ,1.980e+02   ,305.09  ,18  ,109.44
173940  ,1.980e+02   ,307.37  ,18  ,105.01
173941  ,1.979e+02   ,309.77  ,18  ,109.36
